PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle 
64,2026/3/19,48:28.1,2,4,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Rosa, Jose",1000279557,Left,CUP_POL2,Undefined,2,Bottom,1,2,1,ChangeUp,Changeup,InPlay,Undefined,LineDrive,Double,0,0,,81.1592,-0.661399,-2.612332,1865.546996,236.950629,2:00,5.66773,1.38574,6.76038,-33.30864,7.53949,9.71091,2.28724,-0.19274,74.82907,-6.918629,-0.841143,0.46,95.33933,20.410626,12.960268,1671.33412,106.8657,35.76752,26.07121,335.93366,333.75542,14.339002,3.818301,-5.86626,4.53213,-1.2181,50,5.61157,5.06465,-118.03411,-2.24925,-8.30814,21.64824,-25.75543,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,4f3c1770-239a-11f1-847e-e76328223677,81.94013,45.19374,,6.33013,,,,1.44848,2.3022,0.20662,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,48:28.1,2026-03-19T09:48:28.0632832-04:00,2026-03-19T13:48:28.0632832Z,LineDrive,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,a6c6d238-0811-467b-8d52-39b5f6dc393a,53.7436,-118.71873,10.82412,5.66982,-1.43474,-12.87772,-1.38242,5.32739,-4.15407,195.193918,1.44794,127.72907,-21.17938,4.75181,-1.06788,0.26,-0.05866,0.00876,-0.00056,2.30301,48.74202,-14.49417,0.19663,0.23398,-0.13649,0.04225,-0.00613,0.00032,0.20682,29.38566,-2.17338,-0.13923,0.12589,-0.04556,0.01151,-0.00167,0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,60.55215,16.80746,16.71002
65,2026/3/19,49:08.1,3,1,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Isaias, Jose",1000539819,Right,CUP_POL2,Undefined,2,Bottom,1,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.86781,-1.156989,-3.139819,2142.662263,217.406115,1:15,5.78617,1.01961,7.02482,-27.38391,10.17693,7.0041,2.45102,-1.25295,77.94552,-6.326357,-1.857394,0.441102,,,,,,,,,,,,-4.47146,6.06276,-0.83017,50,5.70653,6.45817,-122.00719,-3.16377,-6.83807,20.73172,-22.90247,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,67263910-239a-11f1-847e-e76328223677,85.4506,,,5.92229,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,49:08.1,2026-03-19T09:49:08.1410048-04:00,2026-03-19T13:49:08.1410048Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,ce9d0fa9-3341-4efe-ba0d-d62cd21a1883,53.47819,-122.59679,10.36586,5.78724,-2.51243,-11.45123,-1.0166,6.65264,-3.41904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
66,2026/3/19,49:22.2,3,2,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Isaias, Jose",1000539819,Right,CUP_POL2,Undefined,2,Bottom,1,1,0,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,82.92893,-1.51533,-2.150844,2023.699187,205.281617,12:45,5.74708,0.97518,6.77179,-25.85474,13.16993,5.67737,2.20744,-0.51675,76.5629,-6.403633,-1.115114,0.449615,77.63876,-10.981053,-30.243757,,,,,13.43782,12.75659,-24.340613,0.109565,-3.58918,7.73351,-0.8368,50,5.63802,4.34081,-120.62444,-3.85642,-5.321,22.09877,-20.70901,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,6f796b00-239a-11f1-847e-e76328223677,83.83266,2.29053,,6.36603,,,,1.76958,2.29053,0.50126,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,49:22.2,2026-03-19T09:49:22.1746688-04:00,2026-03-19T13:49:22.1746688Z,GroundBall,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,efe3e9a3-ea04-4e23-9b19-d0a849e0df19,53.732,-121.30623,11.04938,5.74714,-3.21751,-10.35451,-0.97326,4.50498,-2.6605,194.794496,1.76961,96.56586,-8.8761,,,,,,,2.29028,-21.66061,6.93982,,,,,,,0.50115,-56.29083,10.65722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,46.0325,13.04809,-16.00183
67,2026/3/19,49:57.0,4,1,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Arias, Nehemias",1000539821,Left,CUP_POL2,Undefined,2,Bottom,2,0,0,Curveball,Curveball,BallinDirt,Undefined,Undefined,StolenBase,0,0,,71.34304,-1.426215,-3.111976,2179.626632,36.373574,7:15,5.88827,0.99238,6.42429,-62.30598,-8.30792,-7.32201,-0.61715,-2.48129,66.53658,-12.808896,-4.442931,0.528884,,,,,,,,,,,,2.97398,-3.6013,-0.7669,50,5.75789,5.85237,-103.65302,-4.21685,3.2193,18.13538,-36.07241,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,8459cf10-239a-11f1-847e-e76328223677,71.26786,,,4.80646,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,49:57.0,2026-03-19T09:49:57.0260000-04:00,2026-03-19T13:49:57.0260000Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,99ae77c4-fd49-496e-98a1-8d71780229b2,54.0828,-104.36491,9.06769,5.89563,-2.80085,-18.0362,-0.99415,5.72599,1.60965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
68,2026/3/19,50:25.2,4,2,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Arias, Nehemias",1000539821,Left,CUP_POL2,Undefined,2,Bottom,2,1,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.69087,-0.030142,-2.304932,2096.362733,207.976161,1:00,5.72973,0.88832,7.08354,-22.68671,16.30564,8.01745,3.81179,-0.53698,75.669,-4.400088,-0.834772,0.449429,,,,,,,,,,,,-4.88614,9.10016,-0.75209,50,5.72012,4.56766,-120.25329,-0.56474,-7.15921,23.18523,-18.84041,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,950fc350-239a-11f1-847e-e76328223677,83.86739,,,7.02187,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,50:25.2,2026-03-19T09:50:25.2040192-04:00,2026-03-19T13:50:25.2040192Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,d4cad97e-311f-44f2-ae0a-15da781fb6fb,53.41668,-120.91024,11.59262,5.72856,-0.0309,-9.4202,-0.88439,4.77052,-3.57961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
69,2026/3/19,50:39.8,4,3,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Arias, Nehemias",1000539821,Left,CUP_POL2,Undefined,2,Bottom,2,2,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.4339,-1.534434,-3.200601,1842.017002,251.08325,2:15,5.70442,1.42946,6.43778,-35.47896,6.60532,15.64084,1.33513,-0.21161,74.42868,-8.130016,-0.364542,0.466908,,,,,,,,,,,,-9.03713,4.23382,-1.20849,50,5.5791,5.99444,-116.86525,-4.14442,-12.57917,20.68499,-26.28084,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,9dc51270-239a-11f1-847e-e76328223677,80.72778,,,6.00523,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,50:39.8,2026-03-19T09:50:39.8219264-04:00,2026-03-19T13:50:39.8219264Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,41ad6512-e59f-4a9c-b2c4-5407ff764a82,54.06674,-117.58286,10.3425,5.70706,-3.23268,-13.14042,-1.42402,6.43084,-6.28958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
70,2026/3/19,50:56.0,4,4,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Arias, Nehemias",1000539821,Left,CUP_POL2,Undefined,2,Bottom,2,3,0,Fastball,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,82.7856,0.323728,-1.421432,2111.752888,232.463837,1:45,5.77782,1.22084,7.20761,-28.78364,9.49997,10.99005,3.67244,0.84919,76.62346,-5.147505,0.600983,0.445326,,,,,,,,,,,,-6.23851,5.38937,-1.14114,50,5.78794,2.63831,-120.6091,-0.01286,-9.28944,21.06145,-24.149,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,a772f260-239a-11f1-847e-e76328223677,84.64011,,,6.16214,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,50:56.0,2026-03-19T09:50:56.0431616-04:00,2026-03-19T13:50:56.0431616Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,e83a80b3-1a10-4b55-a356-1abfe20d3061,53.29552,-121.18321,10.53073,5.77932,0.64542,-12.0745,-1.2165,2.89154,-4.64472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
71,2026/3/19,51:27.0,5,1,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Laureano, Alfred",1000279545,Right,CUP_POL2,Undefined,2,Bottom,2,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.76186,-1.684327,-4.47284,2181.89612,222.935005,1:30,5.7439,0.9982,6.93396,-22.93608,14.3943,12.33792,2.2941,-2.05382,77.99065,-6.052883,-2.22349,0.439747,,,,,,,,,,,,-7.68784,8.45756,-0.72167,50,5.63007,9.18734,-122.98812,-4.18817,-11.84566,23.02641,-19.14235,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,b9defb10-239a-11f1-847e-e76328223677,85.71399,,,6.77121,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,51:27.0,2026-03-19T09:51:26.9861376-04:00,2026-03-19T13:51:26.9861376Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,933d3341-b625-4c24-999a-7f0347e9d999,53.56798,-123.65433,11.51321,5.74323,-3.63434,-9.57117,-0.99244,9.53006,-5.92283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
72,2026/3/19,52:24.5,5,2,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Laureano, Alfred",1000279545,Right,CUP_POL2,Undefined,2,Bottom,2,1,0,Fastball,Changeup,InPlay,Undefined,LineDrive,Out,1,0,,82.44405,-0.726036,-1.962402,2146.150861,226.272786,1:30,5.83657,0.93447,6.67383,-24.64092,15.35387,14.69166,3.11849,0.36268,75.25002,-5.425624,0.713049,0.455169,98.5967,5.15206,-31.432321,2240.687177,,,,103.54192,103.54192,-32.960504,0.771985,-8.38264,8.70823,-0.80865,50,5.77786,3.60507,-119.85837,-2.13949,-12.13763,24.17189,-19.565,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,dc290e90-239a-11f1-847e-e76328223677,82.8097,4.79954,,7.19403,,,,2.22118,2.97338,-0.18328,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,52:24.5,2026-03-19T09:52:24.5323776-04:00,2026-03-19T13:52:24.5323776Z,GroundBall,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,c16cc4dc-8d9a-4d14-a53f-3292ec7c5fe3,53.82955,-120.6282,12.08595,5.83608,-1.51638,-9.7825,-0.92962,3.99164,-6.06882,,2.26694,122.08592,-16.24488,,,,,,,3.02386,12.09906,-20.82499,,,,,,,-0.17521,-75.25237,3.23632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,67.65628,18.28713,-27.42367
73,2026/3/19,55:16.7,1,1,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Heureaux, Hector",1000441825,Right,CUP_POL11,Undefined,3,Top,0,0,0,Fastball,Four-Seam,BallinDirt,Undefined,Undefined,Undefined,0,0,,92.49398,-4.498885,-0.833922,2237.670451,217.630477,1:15,6.60075,1.08963,6.45216,-16.11363,16.00473,11.53894,1.11557,1.28498,84.80572,-7.558369,1.260467,0.407895,,,,,,,,,,,,-6.31489,9.97804,-1.03562,50,6.27406,1.4972,-134.11957,-10.99957,-11.48813,29.34263,-14.02179,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,42c07c10-239b-11f1-847e-e76328223677,92.40728,,,7.68826,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,55:16.7,2026-03-19T09:55:16.6887936-04:00,2026-03-19T13:55:16.6887936Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,9cda0294-aef4-4c67-b9d8-208673b5c236,54.05143,-135.00304,14.67131,6.59888,-10.5774,-7.0109,-1.08591,1.84309,-5.74407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
74,2026/3/19,55:32.3,1,2,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Heureaux, Hector",1000441825,Right,CUP_POL11,Undefined,3,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.26481,-3.03261,-3.246212,2279.170561,216.074593,1:15,6.41054,1.09469,6.79122,-17.32454,15.11131,10.27197,2.19148,-1.01579,83.78873,-6.345836,-1.374312,0.409906,,,,,,,,,,,,-6.29008,9.12969,-0.88694,50,6.20624,7.11756,-132.43662,-7.4706,-11.20485,27.49357,-15.91084,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,4c12ce80-239b-11f1-847e-e76328223677,91.95396,,,7.47609,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,55:32.3,2026-03-19T09:55:32.2577408-04:00,2026-03-19T13:55:32.2577408Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,910a7819-e391-4cdd-80dc-139fb21997ba,53.71088,-133.20476,13.74679,6.40875,-7.02607,-7.95542,-1.09017,7.43061,-5.60243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
75,2026/3/19,55:46.6,1,3,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Heureaux, Hector",1000441825,Right,CUP_POL11,Undefined,3,Top,0,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.91233,-3.258174,-1.516379,2286.369092,222.240027,1:30,6.51649,0.92549,6.83069,-19.14395,12.79717,10.7056,1.94494,0.43412,84.34107,-6.899116,0.440632,0.406767,,,,,,,,,,,,-6.10355,8.01201,-0.83148,50,6.29964,3.12995,-133.51238,-8.11841,-11.01665,28.7546,-17.71277,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,54912f20-239b-11f1-847e-e76328223677,92.66335,,,7.57125,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,55:46.6,2026-03-19T09:55:46.5617920-04:00,2026-03-19T13:55:46.5617920Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,121f3427-c1d9-4fd0-b986-c42dcb3f4666,53.67207,-134.3009,14.3773,6.5156,-7.63268,-8.85639,-0.92145,3.43205,-5.50832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
76,2026/3/19,56:02.4,1,4,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Heureaux, Hector",1000441825,Right,CUP_POL11,Undefined,3,Top,0,1,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,92.64346,-1.826792,-2.762872,2278.226722,220.44105,1:15,6.36909,0.88211,7.05703,-17.51871,13.42237,10.66493,3.2476,-0.74035,85.33828,-5.186614,-0.808261,0.400349,,,,,,,,,,,,-6.36992,7.93158,-0.71788,50,6.25264,6.09949,-134.71344,-4.73849,-11.79238,27.23471,-17.49066,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,5e03b3c0-239b-11f1-847e-e76328223677,94.14889,,,7.30518,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,56:02.4,2026-03-19T09:56:02.3970000-04:00,2026-03-19T13:56:02.3970000Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,f9671052-9173-49e8-b582-8825f5508400,53.4452,-135.40815,13.61736,6.36782,-4.29233,-8.74533,-0.87731,6.4003,-5.89619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.92643,3.04727,1.886259,1.161011,-3.48193,2.78727,0.80159,-6.01246,3.89305,3.46731,67.20877,4.66595,57.77525,-5.96751,69.92401,-5.97718,3.92746,18.3003,-15.24625,3.45178,46.59454,0.18153,High,High,High,,,High,High,High,,,
77,2026/3/19,56:32.2,2,1,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Gonzalez, Javier",1000297334,Right,CUP_POL11,Undefined,3,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.4908,-3.825751,-0.564699,2258.647146,218.997912,1:15,6.35999,0.77845,7.0023,-18.03269,13.7643,10.39532,1.37368,1.13131,84.65962,-7.252507,1.342393,0.405849,,,,,,,,,,,,-5.72937,8.64252,-0.74693,50,6.119,0.94201,-132.99311,-9.35305,-10.3415,26.43627,-16.57432,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,6fc858e0-239b-11f1-847e-e76328223677,92.8731,,,6.83118,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,56:32.2,2026-03-19T09:56:32.1990144-04:00,2026-03-19T13:56:32.1990144Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,f18372a7-8f2b-4fa4-aee9-e6dc129b8c4c,53.50203,-133.68743,13.21814,6.35892,-8.91775,-8.28716,-0.77523,1.21362,-5.17075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
78,2026/3/19,56:48.8,2,2,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Gonzalez, Javier",1000297334,Right,CUP_POL11,Undefined,3,Top,1,1,0,Fastball,Four-Seam,BallinDirt,Undefined,Undefined,Undefined,0,0,,91.70946,-4.915287,-3.709049,2238.95617,216.275205,1:15,6.47767,0.86449,7.18014,-16.9532,14.61544,10.05004,0.59104,-1.66332,84.98552,-8.146194,-1.864739,0.404389,,,,,,,,,,,,-6.30949,9.37776,-0.65084,50,6.18504,8.25927,-132.88589,-11.85337,-11.40492,25.57371,-15.22297,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,79b7fcc0-239b-11f1-847e-e76328223677,93.20838,,,6.72393,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,56:48.8,2026-03-19T09:56:48.8371712-04:00,2026-03-19T13:56:48.8371712Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,7eb8a39a-9878-4c3c-9be7-1effdd24d7fb,53.32337,-133.52393,12.78685,6.47604,-11.47356,-7.61149,-0.86045,8.54382,-5.70246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
79,2026/3/19,57:09.3,2,3,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Gonzalez, Javier",1000297334,Right,CUP_POL11,Undefined,3,Top,1,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.70577,-3.171555,-4.002868,2298.414622,214.421126,1:15,6.37367,0.90762,6.80624,-15.95513,15.53229,9.96528,2.13972,-1.92085,85.02387,-6.233436,-2.189151,0.403869,,,,,,,,,,,,-6.30422,9.37087,-0.65125,50,6.1614,9.00827,-134.381,-7.8619,-11.56258,28.29705,-14.98685,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,85e3d500-239b-11f1-847e-e76328223677,93.32847,,,7.6819,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,57:09.3,2026-03-19T09:57:09.3251584-04:00,2026-03-19T13:57:09.3251584Z,,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,66077f01-559c-4dd9-805c-9c8c1ee6af8b,53.69488,-135.1568,14.14853,6.37131,-7.45101,-7.49343,-0.90257,9.32527,-5.78129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
80,2026/3/19,57:29.1,2,4,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Gonzalez, Javier",1000297334,Right,CUP_POL11,Undefined,3,Top,1,3,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,92.44167,-2.019724,-2.576546,2246.808926,225.713491,1:30,6.39425,1.0168,6.86653,-17.55603,14.24017,13.47879,3.08758,-0.21016,83.86461,-5.40724,-0.114238,0.405844,70.184,-37.684827,-5.888331,,,,,4.22684,4.22684,-2.509498,0.047282,-7.94713,8.50733,-0.85697,50,6.25898,5.52354,-134.23205,-5.18466,-14.35655,31.73694,-16.80549,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,91b928d0-239b-11f1-847e-e76328223677,92.87424,2.98822,,8.57706,,,,0.37477,2.98822,0.21179,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,57:29.1,2026-03-19T09:57:29.1479552-04:00,2026-03-19T13:57:29.1479552Z,GroundBall,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,4fb8baf4-258d-4b06-9260-599cdd93f451,53.63541,-135.08885,15.86847,6.39283,-4.73096,-8.40275,-1.01131,5.91112,-7.17827,,0.37209,81.3847,,,,,,,,2.9903,-63.20029,,,,,,,,0.21207,-8.39354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,65.6257,0.91381,6.95428
81,2026/3/19,58:17.8,3,1,"Gomez, Rafael",1000252129,Right,CUP_POL2,"Castillo, Jeans",1000329632,Right,CUP_POL11,Undefined,3,Top,1,0,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,93.09213,-3.233409,-2.928527,2262.981223,227.51009,1:30,6.35467,1.00783,6.90379,-16.97399,14.19749,14.38989,1.98792,-0.46288,85.08825,-6.492041,-0.298386,0.401837,76.66184,42.912782,33.790204,,83.05217,77.14533,72.12716,252.2106,99.88751,46.990499,4.726383,-8.47934,8.78453,-0.82756,50,6.14428,6.36181,-135.09796,-8.07452,-15.6321,30.11569,-15.97928,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,aebb0070-239b-11f1-847e-e76328223677,93.8003,81.79729,,8.00388,,,,-0.06381,1.89224,0.71178,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,58:17.8,2026-03-19T09:58:17.8135552-04:00,2026-03-19T13:58:17.8135552Z,FlyBall,v3,,,,"Alvarado, Jesus",1000373354,Right,CUP_POL2,95395305-2345-4b7d-a34e-d479705b75ef,53.59895,-135.89786,15.05784,6.35311,-7.6501,-7.98964,-1.00205,6.77702,-7.81605,,-0.05684,68.28287,-15.22239,2.64646,0.31352,-0.35354,0.0919,-0.01024,0.00041,1.89324,76.52328,-20.87131,1.30845,0.18318,-0.24326,0.08698,-0.01375,0.00081,0.7128,45.77282,-1.51519,-0.3688,0.30275,-0.13535,0.0372,-0.00537,0.00031,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,61.98428,11.77364,6.95257
