PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
11,2026/3/21,10:18.1,3,1,"Coronado Silva, Ismael",1000412298,Left,CUP_POL11,"Feliz, Sariel",1000347580,Right,CUP_POL1,Undefined,1,Top,2,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,71.18054,0.57888,1.632215,1868.452824,267.924331,3:00,5.85955,-1.37974,6.77981,-51.20723,1.54579,2.23154,2.12106,0.29692,66.31294,-8.956281,2.039907,0.522751,,,,,,,,,,,,-0.77122,1.14583,1.27269,50,5.87824,-3.01816,-103.63773,-0.19543,-0.84626,15.87502,-30.91672,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,749d0c20-2540-11f1-b649-cf5e5eee1654,72.10398,,,4.8676,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,10:18.1,2026-03-21T12:10:18.1443072-04:00,2026-03-21T16:10:18.1443072Z,,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,0a542b4c-8f81-4998-87c1-df56323982d8,53.72458,-104.20669,7.93751,5.86539,0.91263,-15.45836,1.38032,-2.98783,-0.42313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
12,2026/3/21,10:37.9,3,2,"Coronado Silva, Ismael",1000412298,Left,CUP_POL11,"Feliz, Sariel",1000347580,Right,CUP_POL1,Undefined,1,Top,2,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,72.90828,-1.084745,1.820018,1428.437561,111.579118,9:45,5.68181,-1.23524,6.80374,-44.1225,6.09571,-11.84205,1.01434,-0.56051,67.99502,-9.306826,-0.346493,0.510038,,,,,,,,,,,,6.79618,3.91536,1.12165,50,5.59493,-3.03182,-106.14858,-3.0728,7.82713,16.56825,-27.66476,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,804a3e80-2540-11f1-b649-cf5e5eee1654,73.9013,,,4.91326,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,10:37.9,2026-03-21T12:10:37.8604032-04:00,2026-03-21T16:10:37.8604032Z,,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,7ac1a03c-0e20-4b25-99a8-0221f775cb51,53.70148,-106.72476,8.28412,5.68507,-2.11072,-13.83238,1.23182,-3.30402,3.91356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
13,2026/3/21,10:58.5,3,3,"Coronado Silva, Ismael",1000412298,Left,CUP_POL11,"Feliz, Sariel",1000347580,Right,CUP_POL1,Undefined,1,Top,2,1,1,Fastball,Changeup,InPlay,Undefined,GroundBall,Error,0,0,,83.24402,-1.655077,1.717848,1648.872234,163.582912,11:30,5.95997,-1.24042,6.64485,-21.77686,16.8871,-4.66122,2.62907,-0.05586,77.24952,-5.779903,0.869503,0.447532,60.4864,4.125046,2.259172,1562.602052,,,,55.14155,52.12747,3.79203,0.649547,2.87854,9.65465,1.12627,50,5.83898,-3.47289,-121.13656,-4.05289,4.33514,20.66043,-17.63391,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,8c881820-2540-11f1-b649-cf5e5eee1654,84.22283,3.1907,,5.9945,,,,0.71046,2.56662,0.06463,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,10:58.5,2026-03-21T12:10:58.4544256-04:00,2026-03-21T16:10:58.4544256Z,GroundBall,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,06520eb1-7b31-4eac-9519-20f3e2a7908c,53.85878,-121.79292,10.33021,5.95884,-3.49268,-8.81696,1.23878,-3.61061,2.16757,267.655094,0.71924,88.23173,-7.15132,,,,,,,2.57702,6.16798,-15.62767,,,,,,,0.05785,3.62892,2.93448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,67.88589,2.93651,1.07457
14,2026/3/21,11:43.2,4,1,"Coronado Silva, Ismael",1000412298,Left,CUP_POL11,"Wilmore, Axel",1000399907,Left,CUP_POL1,Undefined,1,Top,2,0,0,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,L,82.60614,-3.308325,3.098651,1736.67395,159.621865,11:15,6.01483,-0.89759,6.8047,-24.39655,14.95395,-5.12674,0.95478,1.50581,76.57941,-7.904896,2.163686,0.451488,,,,,,,,,,,,3.53815,9.15115,0.69885,50,5.79089,-6.32706,-119.94385,-7.5531,5.19817,21.3522,-18.72945,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,a7217b40-2540-11f1-b649-cf5e5eee1654,83.48485,,,6.02673,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,11:43.2,2026-03-21T12:11:43.1730000-04:00,2026-03-21T16:11:43.1730000Z,,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,a7f8483f-6eff-4881-96d1-7700034c1fef,53.69985,-120.60069,10.6761,6.01438,-6.97694,-9.36472,0.89594,-6.48697,2.59908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
15,2026/3/21,12:05.3,4,2,"Coronado Silva, Ismael",1000412298,Left,CUP_POL11,"Wilmore, Axel",1000399907,Left,CUP_POL1,Undefined,1,Top,2,0,1,Fastball,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,82.16574,-2.180114,2.327788,1664.33633,163.729016,11:30,5.98919,-1.1794,6.55937,-23.80442,15.90623,-4.33516,2.00393,0.59485,76.64303,-6.650394,1.540397,0.45355,77.12485,33.957228,13.347547,2803.284729,106.54435,59.74788,27.3548,281.49002,275.59911,16.257916,4.506614,2.82437,9.21548,1.02059,50,5.82819,-4.71197,-119.5218,-5.17754,4.15863,19.17733,-18.60512,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,b4657a40-2540-11f1-b649-cf5e5eee1654,83.10542,67.50608,,5.52271,,,,1.3386,2.10716,-0.57666,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,12:05.3,2026-03-21T12:12:05.3366272-04:00,2026-03-21T16:12:05.3366272Z,FlyBall,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,bbfb74ac-d2aa-4d1b-818d-fb77eaaf8ac4,53.94505,-120.15312,9.58867,5.98855,-4.56506,-9.30256,1.17797,-4.84887,2.07931,192.746086,1.34,91.25918,-15.01437,3.22616,-0.49459,0.04709,-0.00362,0.00068,-7.00E-05,2.10664,63.19009,-16.69162,0.781,0.03928,-0.09795,0.03821,-0.00636,0.00039,-0.57664,21.65967,-1.35638,0.13061,0.00699,-0.00538,0.00011,0.00018,-2.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,65.57297,25.36582,13.57394
16,2026/3/21,14:20.3,1,1,"Escalante, Nelson",10911539,Right,CUP_POL1,"Magana Iturralde, Alfredo",1000321154,Right,CUP_POL11,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.3379,-0.188564,-0.434924,2185.672547,207.299541,1:00,6.43629,0.81874,5.72025,-18.66001,15.60072,7.52292,4.70563,1.04049,82.86788,-3.699905,0.910909,0.421279,,,,,,,,,,,,-3.9128,8.28752,-0.78694,50,6.40896,0.6619,-131.2639,-1.02927,-6.86438,26.35353,-17.63494,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,04c9ec00-2541-11f1-b649-cf5e5eee1654,89.4715,,,7.47002,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,14:20.3,2026-03-21T12:14:20.3400704-04:00,2026-03-21T16:14:20.3400704Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,b76bbddd-b2bd-4e3d-af41-7df3926e15ec,54.78062,-132.2202,13.17677,6.4347,-0.38934,-8.81747,-0.81547,0.91099,-3.43219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
17,2026/3/21,14:35.4,1,2,"Escalante, Nelson",10911539,Right,CUP_POL1,"Magana Iturralde, Alfredo",1000321154,Right,CUP_POL11,Undefined,1,Bottom,0,1,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,88.51499,-2.496792,-0.879824,2268.243234,197.69424,12:30,6.35518,1.06478,5.81881,-17.63753,17.95202,5.38248,2.56208,0.69518,81.44424,-5.819654,0.085073,0.429371,71.01612,40.013164,-16.350714,,105.55451,70.28671,-30.95499,240.6625,238.38062,-16.174954,4.630118,-3.00193,10.18237,-0.99606,50,6.14021,1.75277,-128.55028,-6.1415,-5.05083,25.27942,-15.04194,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,0dc3e540-2541-11f1-b649-cf5e5eee1654,87.78525,73.82494,,7.07075,,,,1.00794,2.62524,-0.67992,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,14:35.4,2026-03-21T12:14:35.3912832-04:00,2026-03-21T16:14:35.3912832Z,FlyBall,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,517146ca-4d30-4aa7-a070-fb66c3a6fc37,54.68461,-129.46824,12.63971,6.3533,-5.59529,-7.52097,-1.06304,1.93617,-2.52542,181.367611,1.00951,76.51336,-12.5621,2.64186,-0.33163,-0.00426,0.00824,-0.00092,2.00E-05,2.62474,66.97403,-17.38015,0.98083,-0.0926,-0.03344,0.01908,-0.00345,0.00022,-0.68037,-22.44795,3.92241,-0.85857,0.11592,-0.00143,-0.00238,0.00031,-1.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,60.18649,12.66986,-15.50689
18,2026/3/21,15:09.1,2,1,"Escalante, Nelson",10911539,Right,CUP_POL1,"Garcia, Yohangel",1000430175,Right,CUP_POL11,Undefined,1,Bottom,1,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.1969,-2.843982,-2.480495,2306.484714,189.431866,12:15,6.28014,1.11194,5.90089,-19.15639,16.01442,2.47473,2.03881,-0.98613,81.77419,-6.442927,-2.036759,0.426837,62.71149,1.909889,134.63875,6843.318146,,,,35.80278,28.53189,130.648901,0.395321,-1.95528,9.33642,-0.91371,50,6.03998,5.50022,-129.34328,-7.02147,-3.31553,26.73512,-16.34235,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,21ee8de0-2541-11f1-b649-cf5e5eee1654,88.30634,1.82158,,7.42271,,,,1.41746,1.69615,1.05127,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,15:09.1,2026-03-21T12:15:09.0548736-04:00,2026-03-21T16:15:09.0548736Z,GroundBall,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,1d28b598-a812-4a5c-9613-d8926d5bf9ec,54.60136,-130.2909,13.36756,6.27859,-6.44221,-8.17118,-1.11075,5.61774,-1.65777,,1.41784,-64.60244,5.10471,,,,,,,1.69721,3.02992,-18.53128,,,,,,,1.04992,65.45467,1.53511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,61.25994,8.76315,13.6044
19,2026/3/21,15:31.9,2,2,"Escalante, Nelson",10911539,Right,CUP_POL1,"Garcia, Yohangel",1000430175,Right,CUP_POL11,Undefined,1,Bottom,1,0,1,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,74.94317,0.844869,-1.970798,2687.40486,41.307321,7:30,6.20701,1.09084,5.63753,-59.15113,-8.81835,-9.11516,2.06653,-1.5082,69.15437,-9.908936,-3.601129,0.510619,,,,,,,,,,,,4.03406,-4.17067,-0.91738,50,6.24142,4.08249,-108.83441,-0.30371,4.82148,19.7288,-37.15883,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,2f8540c0-2541-11f1-b649-cf5e5eee1654,73.81716,,,5.7888,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,15:31.9,2026-03-21T12:15:31.9188480-04:00,2026-03-21T16:15:31.9188480Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,d6352d60-ee66-46a7-a7fe-f8613abb9f36,54.86754,-109.71322,9.8644,6.21808,1.35151,-18.57941,-1.09445,3.86772,2.41074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
20,2026/3/21,15:48.5,2,3,"Escalante, Nelson",10911539,Right,CUP_POL1,"Garcia, Yohangel",1000430175,Right,CUP_POL11,Undefined,1,Bottom,1,0,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,DROPPE,74.31545,-0.313293,-0.259433,2693.309984,34.440701,7:15,6.22731,0.98587,5.56531,-62.3498,-10.96434,-8.63398,0.7388,0.02399,68.70966,-11.598562,-1.80733,0.515931,,,,,,,,,,,,4.33882,-5.10575,-0.95751,50,6.15857,0.79597,-107.98773,-2.57498,5.08785,20.02337,-38.16125,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,39663ea0-2541-11f1-b649-cf5e5eee1654,73.05713,,,5.60579,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,15:48.5,2026-03-21T12:15:48.4850000-04:00,2026-03-21T16:15:48.4850000Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,004ca5cf-13ab-4aaa-9b30-2e095a9486c5,54.94147,-108.90013,10.01169,6.23629,-0.83609,-19.08062,-0.98849,0.56414,2.54393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
21,2026/3/21,16:44.6,3,1,"Escalante, Nelson",10911539,Right,CUP_POL1,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,Undefined,1,Bottom,1,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.73904,-2.814798,-1.558655,2285.857871,199.303784,12:45,6.36888,0.98041,5.84717,-16.63434,18.99749,6.24796,2.36375,0.05222,81.12818,-5.972419,-0.438492,0.429626,,,,,,,,,,,,-3.63382,10.85418,-0.85723,50,6.12985,3.23941,-128.71547,-6.81236,-6.09127,26.92134,-13.97949,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,5aca10d0-2541-11f1-b649-cf5e5eee1654,87.73315,,,7.61086,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,16:44.6,2026-03-21T12:16:44.5780000-04:00,2026-03-21T16:16:44.5780000Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,a7b63c19-5c1c-47b0-ba6b-e1c9f8295313,54.65451,-129.68533,13.46067,6.3662,-6.30874,-6.98974,-0.97789,3.45886,-3.04563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
22,2026/3/21,17:03.2,3,2,"Escalante, Nelson",10911539,Right,CUP_POL1,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,Undefined,1,Bottom,1,0,1,Fastball,Four-Seam,BallinDirt,Undefined,Undefined,Undefined,0,0,,87.83102,-4.592483,-1.514748,2278.133619,198.885426,12:45,6.36131,1.16401,5.76814,-17.71458,18.66336,5.99957,0.60018,0.25386,81.00784,-7.904504,-0.440231,0.434101,,,,,,,,,,,,-3.48941,11.10123,-1.04244,50,5.96967,3.1213,-127.24493,-10.76445,-5.75453,24.67665,-13.86652,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,65f5de30-2541-11f1-b649-cf5e5eee1654,86.8288,,,6.82318,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,17:03.2,2026-03-21T12:17:03.1710000-04:00,2026-03-21T16:17:03.1710000Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,70fc1e7f-8c8a-406d-b278-ccec08224850,54.73583,-128.16006,12.33833,6.35933,-10.25021,-6.93326,-1.16216,3.3347,-2.87727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
23,2026/3/21,17:26.2,3,3,"Escalante, Nelson",10911539,Right,CUP_POL1,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,Undefined,1,Bottom,1,1,1,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,71.55689,1.768828,-1.469144,2601.785899,19.870389,6:45,6.10812,1.21511,5.47442,-65.42295,-10.27453,-4.28862,2.31261,-0.51744,66.4517,-10.078678,-2.23421,0.534488,55.53049,33.5517,140.384218,5580.35275,,,,,37.095,,,1.78102,-5.2213,-1.08291,50,6.21841,2.8172,-103.98342,1.17005,1.95789,16.77588,-37.9139,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,73a15190-2541-11f1-b649-cf5e5eee1654,70.52065,19.37005,,5.10519,,,,0.36852,1.94239,0.91811,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,17:26.2,2026-03-21T12:17:26.1750000-04:00,2026-03-21T16:17:26.1750000Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,0b9926f1-3916-4be2-9303-3a6ea8cc4ce4,55.03288,-104.79224,8.38794,6.11793,2.99801,-18.95695,-1.21646,2.7228,0.97895,,0.36852,-52.28659,-0.85616,2.24541,-0.67911,-0.09743,-1.15538,1.51723,-0.53429,1.94239,45.01355,-25.01192,2.25821,-0.041,0.17172,0.37474,-0.90469,0.44234,0.91811,43.27951,-1.22463,1.82607,0.42101,0.04589,-0.56164,-0.25259,0.40091,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,58.73929,1.51173,12.49766
24,2026/3/21,17:48.7,3,4,"Escalante, Nelson",10911539,Right,CUP_POL1,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,Undefined,1,Bottom,1,1,2,Fastball,Four-Seam,BallinDirt,Undefined,Undefined,CaughtStealing,1,0,,88.09386,-4.940289,-2.154393,2219.221959,205.573999,12:45,6.33854,0.88654,5.96294,-21.58631,14.6654,6.44016,-0.0561,-0.5755,80.7583,-8.956912,-0.99658,0.433347,,,,,,,,,,,,-3.9665,9.33335,-0.71924,50,5.93319,4.53831,-127.45224,-11.69355,-6.50302,26.99613,-16.87206,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,80f8ffa0-2541-11f1-b649-cf5e5eee1654,86.9798,,,7.33556,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,17:48.7,2026-03-21T12:17:48.6530000-04:00,2026-03-21T16:17:48.6530000Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,bd7223b4-c9a2-4186-8745-165ebb72c106,54.54045,-128.41037,13.49806,6.33758,-11.09474,-8.43603,-0.8844,4.76911,-3.25151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.30454,,,0.813892,,,,1.787,5.54302,-6.49785,62.77989,1.46603,-62.17901,1.8027,79.33006,-5.4477,5.55471,5.56251,-13.03027,-6.53212,-75.76463,9.14836,High,High,High,,,High,High,High,,,
25,2026/3/21,18:26.0,3,5,"Escalante, Nelson",10911539,Right,CUP_POL1,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,Undefined,1,Bottom,2,2,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.83228,0.474371,-2.612254,2528.873045,53.196546,7:45,6.11149,1.06938,5.53485,-55.40483,-5.61248,-9.72497,1.93833,-2.1846,69.40797,-9.6073,-4.345923,0.50787,,,,,,,,,,,,4.07752,-2.43004,-0.83588,50,6.1162,5.38648,-109.94649,-0.90684,4.93391,21.57866,-35.11447,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,974b1c20-2541-11f1-b649-cf5e5eee1654,74.21669,,,6.4243,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,18:26.0,2026-03-21T12:18:26.0386304-04:00,2026-03-21T16:18:26.0386304Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,1006c87a-cdfb-412d-95b4-b2d85edbf5d5,54.96803,-110.91725,10.78933,6.12146,0.67286,-17.55723,-1.07321,5.16452,2.46695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
26,2026/3/21,18:42.4,3,6,"Escalante, Nelson",10911539,Right,CUP_POL1,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,Undefined,1,Bottom,2,3,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,90.17642,-1.131186,-2.441322,2257.631543,213.137818,1:00,6.23957,1.39516,5.63192,-20.45726,14.30835,8.61044,3.47821,-0.16663,82.3099,-4.96439,-0.904997,0.424372,,,,,,,,,,,,-5.01551,7.89717,-1.19266,50,6.13017,5.18928,-130.79862,-3.26459,-8.6854,27.68869,-18.49844,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,a1013970-2541-11f1-b649-cf5e5eee1654,88.81938,,,7.86652,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,18:42.4,2026-03-21T12:18:42.4291840-04:00,2026-03-21T16:18:42.4291840Z,,v3,,,,"Alacayo, Jose",1000319841,Right,CUP_POL1,ed0430c6-2f8e-4207-8048-2c2cd32fce9c,54.86846,-131.82519,13.84434,6.23849,-2.57875,-9.24922,-1.39102,5.5113,-4.3427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
27,2026/3/21,21:00.3,1,1,"Covarrubias, Jose",1000355250,Right,CUP_POL11,"Soto, Gary",1000320134,Right,CUP_POL1,Undefined,2,Top,0,0,0,Fastball,Changeup,BallinDirt,Undefined,Undefined,Undefined,0,0,,85.12548,-3.343327,-4.465292,2245.247159,223.854059,1:30,5.53186,1.41552,6.43931,-23.61312,14.78186,12.89091,0.47876,-1.62213,77.33816,-7.812285,-2.135666,0.445973,,,,,,,,,,,,-8.07512,9.15237,-1.10286,50,5.28262,9.12274,-123.10361,-7.85467,-12.27015,26.6749,-18.267,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,f343ba00-2541-11f1-b649-cf5e5eee1654,84.51731,,,7.78732,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,21:00.3,2026-03-21T12:21:00.3499520-04:00,2026-03-21T16:21:00.3499520Z,,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,f626caf0-6c4e-485e-af77-e89b7aefb329,54.06125,-123.9805,13.33745,5.53096,-7.25417,-9.1335,-1.40939,9.52611,-6.13508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
28,2026/3/21,21:16.8,1,2,"Covarrubias, Jose",1000355250,Right,CUP_POL11,"Soto, Gary",1000320134,Right,CUP_POL1,Undefined,2,Top,0,1,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.64923,-1.493101,-4.184783,2233.915014,217.780604,1:15,5.54528,1.37219,6.40096,-22.80458,15.99843,11.33548,2.26777,-1.53863,76.62972,-5.840579,-2.138182,0.448337,,,,,,,,,,,,-7.18028,9.20414,-1.07624,50,5.42733,8.53589,-122.59379,-3.80978,-10.8073,26.7227,-18.32054,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,fd20e750-2541-11f1-b649-cf5e5eee1654,84.07176,,,8.01951,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,21:16.8,2026-03-21T12:21:16.8069632-04:00,2026-03-21T16:21:16.8069632Z,,v3,,,,"Reina, Nicolas",1000540213,Right,CUP_POL11,9b9111ea-7432-4ea5-9858-226265fee42b,54.099,-123.48405,13.36135,5.54408,-3.19944,-9.16027,-1.36661,8.89593,-5.40365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
